Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.23420763,-13.124488,22.293894,0.00989558,0.016429892,0.05618762,34.128025,-0.66909856,22.790552,18.148159,22.212746,0.0066092964,0.5323637,4.8841043,5.9481015,37.044872,817.3066,1158.2965,-2.4816883,1963.4996,683.2818,-14.768001,3269.0261,713.4467,-29.029062
0.21961291,-14.946185,24.654398,-0.00087134494,0.013343523,0.052782882,34.71477,2.576059,21.759027,20.406536,22.270172,0.006429927,0.35251758,5.0471478,5.752466,32.765987,534.392,1365.7828,-1.1868312,1597.1337,803.0551,-14.179664,2848.9167,582.6132,-26.762177
0.20829229,-16.461771,25.745928,-0.009047615,0.00886462,0.05619532,34.89365,6.111547,20.279457,20.759367,22.389032,0.004150802,0.28188,5.0360904,4.745416,28.59947,251.07597,1535.5172,0.88492775,1216.6587,912.1448,-13.125576,2401.9775,541.82635,-24.988173
0.19796212,-17.15535,25.989288,-0.016642613,0.008472535,0.06004226,34.557705,7.9556713,20.335482,19.790552,22.574188,0.0044984724,0.6660362,4.934811,4.0789933,29.364447,267.96695,1504.6124,-1.3881181,1215.9331,902.7768,-15.960884,2403.8044,525.4242,-28.026197
0.19105934,-16.482224,25.57245,-0.022009822,0.006533211,0.06653487,34.144333,7.2365227,17.981718,18.19293,22.73498,0.004568202,1.0568166,4.3482723,6.0954833,31.556244,272.5154,1513.3037,-4.5100226,1206.3066,925.7566,-18.907766,2373.364,538.9309,-31.323408
0.18087162,-16.06455,25.443033,-0.01930123,0.005394476,0.058636058,32.661587,7.821585,18.926321,14.308358,22.777962,0.010251814,1.2923211,3.5029137,11.574139,34.076385,272.00836,1508.7604,-9.60256,1186.3263,935.8311,-22.202139,2348.9836,533.7112,-33.45743
0.17464899,-17.327639,26.533966,-0.018292319,-0.0011405209,0.057709113,31.284891,12.430839,18.085335,10.540172,22.571716,0.02211883,0.86234444,2.2256386,14.966949,38.69648,291.1461,1505.0034,-13.209661,1171.2303,1017.2795,-26.48281,2320.5227,576.3397,-36.93919
0.17635445,-20.57651,29.255442,-0.017234057,-0.0058644563,0.0713296,29.930037,18.759056,19.761148,7.7888293,22.300941,0.029280858,0.9912829,0.8955067,15.268177,41.716953,289.15945,1576.9781,-13.364858,1192.0896,1241.3254,-31.188303,2254.4348,748.63617,-39.81364
0.19055896,-24.070444,33.102787,-0.0008034793,-0.012703602,0.09562418,29.819962,25.788275,18.447245,7.54536,19.255695,0.0316327,1.139588,-0.5640793,9.43291,42.383305,455.23572,1575.838,-15.940079,1462.4629,1235.5275,-32.157673,2559.2463,678.44586,-35.269905
0.19404888,-27.166601,34.901134,-0.0019253902,-0.012056597,0.1363095,27.531883,32.9699,22.093039,10.958743,15.900596,0.025775211,1.629774,-1.4845263,6.2994256,41.40266,494.22543,1430.6162,-12.976681,1648.0297,1277.0137,-29.497225,2677.7366,1142.771,-29.371912
0.19086246,-29.153238,36.26111,-0.019461995,-0.008850831,0.14963342,25.569319,37.890896,24.74759,14.241105,12.682866,0.15028526,1.5030006,-2.0071466,3.9988034,38.583305,514.154,1348.6422,-10.525347,1715.6348,1236.2062,-27.024717,2872.589,1118.2666,-22.628983
0.16974737,-28.091883,35.71446,-0.05323376,-0.0049900333,0.19481583,22.828333,37.896175,23.357565,16.391504,12.427334,0.17287804,1.7622427,-3.1571205,3.756789,33.596397,579.9756,1296.7196,-10.896661,1687.3634,1466.8698,-27.305536,2807.0742,1117.8934,-20.411478
0.16991563,-25.905333,34.345173,-0.062321562,-0.008873934,0.17328034,18.11978,40.308666,24.401045,14.2835,12.576269,0.24642946,1.828477,-3.8355289,3.2172563,30.03498,555.082,1220.7926,-76.98162,1647.0436,1216.3075,-86.06007,2734.5007,555.87256,-79.62274
0.18090475,-21.292532,29.40978,-0.050651982,-0.012161582,0.15527675,11.100757,42.90834,23.543701,12.41145,0.0,0.0,0.0,0.0,0.0,0.0,546.85626,1058.973,-142.73616,1702.8956,845.00006,-143.53801,2665.4158,265.3845,-139.27144
0.21883528,-17.72228,23.502596,-0.050239127,-0.014950186,0.11320581,2.7426958,46.06661,28.392815,9.707585,0.0,0.0,0.0,0.0,0.0,0.0,311.8617,981.77295,-201.0,1665.959,380.58374,-144.20647,2415.8708,232.30164,-144.33437
0.265263,-11.304025,16.727934,-0.060061555,-0.012659851,0.11998024,-2.8303802,40.708557,26.82042,6.444117,38.03636,0.0,0.0,4.997356,6.975342,32.15708,277.65884,1079.2247,0.0,1681.0844,371.9834,-85.83935,2369.6113,271.14474,-88.68578
0.32151917,-9.609859,13.56203,-0.04709095,-0.017526275,0.15892728,-0.35399088,34.484028,25.213823,-3.0630035,38.01768,0.0,1.3546284,6.6784534,6.0480175,31.38018,287.37167,1096.2268,0.0,1669.2719,430.83926,-26.093246,2403.2712,233.24785,-31.356703
0.36286783,-11.915896,16.284485,-0.015558545,-0.027762061,0.20759416,8.031822,27.339005,16.557447,-14.19585,37.93138,0.0,1.7544085,9.4278145,4.5475364,31.909151,333.87662,1174.9482,0.0,1583.5474,849.28595,-22.875582,2553.8713,778.7535,-32.037964
0.4228518,-16.572937,21.013498,0.017894091,-0.035142343,0.2239136,19.308357,20.11235,8.089877,-25.34017,37.816402,0.05231578,1.7270373,11.175284,3.6871521,28.840027,407.20718,1249.7241,-3.5361404,1495.2095,1262.4628,-22.038301,2552.8074,1172.2396,-30.926249
0.48834264,-18.587435,25.55591,0.010083995,-0.03506827,0.23770876,26.642868,13.1000595,1.7561527,-29.031363,37.654316,0.03650249,1.6821171,12.006162,3.0029125,27.94278,518.9605,1360.0122,-5.2004123,1529.5004,1391.958,-21.853754,2726.4224,1316.874,-32.42964
0.558259,-18.286407,26.264465,0.008576941,-0.029873816,0.21982878,31.174215,6.844332,1.9351469,-27.02677,37.524193,0.017469851,1.1100031,12.508977,2.0548024,25.867744,634.8659,1410.7474,-6.8633366,1597.6818,1269.3331,-21.424736,2751.2324,1014.1851,-31.842005
0.58986247,-18.542234,27.999006,0.00431166,-0.024325648,0.20616312,34.61822,4.01686,1.5042229,-20.661135,37.42384,0.0074279923,0.89003134,12.973872,0.7233327,25.197344,744.53595,1502.7523,-7.243124,1704.4305,1105.3716,-19.937479,2889.1223,902.4694,-31.717134
0.6243114,-18.280645,29.220118,0.017485777,-0.023758963,0.19290026,37.100666,-0.3023292,0.1243391,-19.286764,37.36491,0.0060634525,0.8772629,13.33905,-0.17836635,24.110998,800.96893,1426.7095,-6.380652,1723.6349,1133.5677,-19.408033,2787.8264,1020.3592,-30.670015
0.65731746,-17.690865,29.413063,0.014402415,-0.022468219,0.16068573,38.479572,-3.1242568,-0.8895893,-19.511377,37.323616,0.0046938662,0.776015,13.581067,-0.248511,24.084085,823.1364,1377.7412,-6.4318614,1743.459,1133.9397,-20.235186,2803.0403,1017.2258,-30.76446
0.6848962,-17.438936,29.125895,0.032562822,-0.026669106,0.16179971,39.494686,-6.670486,0.2457122,-24.465048,37.2995,0.0027610206,0.63778704,13.690899,0.56939155,24.773354,832.73926,1258.1569,-7.443272,1767.7816,1077.7965,-22.511139,2850.6443,854.89996,-31.647234
0.68485713,-18.031748,29.002089,0.040525474,-0.0302708,0.14196908,38.899586,-6.304733,3.8494987,-25.771767,37.29254,0.003056582,0.3883799,13.790883,2.1180706,26.858368,826.4114,1235.4476,-8.887509,1798.2441,1018.02264,-24.541117,2916.1663,777.57697,-33.62781
0.6693573,-19.134119,29.613844,0.043812525,-0.03325895,0.14680089,38.512505,-5.653379,9.40519,-26.62091,37.29735,0.0023883244,0.30152932,13.926974,4.18041,26.659288,819.6133,1167.5914,-10.263796,1825.4948,919.71454,-25.856323,2948.3416,661.1255,-32.742676
0.64671654,-20.58185,30.3692,0.030765554,-0.033244576,0.1459501,37.84767,-2.5319822,13.948097,-26.29133,37.299816,0.0022336023,0.34768382,14.010384,6.6151185,27.950525,813.9743,1106.718,-11.784462,1859.7513,802.4036,-26.778414,3014.5105,504.57788,-33.119873
0.6202403,-21.349371,28.654276,0.020646995,-0.036009762,0.12785868,37.714947,0.047441322,19.764898,-27.433794,37.295086,0.0032352097,0.26259565,14.046565,9.602147,28.693436,785.983,1099.7047,-14.17937,1868.4916,695.90204,-29.467049,3025.8845,387.47427,-33.270657
0.5916495,-22.142992,26.948942,0.019395724,-0.037988286,0.10877409,36.75122,5.339567,22.421516,-26.456339,37.28217,0.0026932806,0.30979124,14.084704,13.613118,31.359003,755.3781,1115.7617,-18.025541,1868.6647,630.83563,-33.653545,3045.542,309.6755,-35.771427
0.55765957,-23.376196,26.091745,0.037958343,-0.041980755,0.118893944,36.46013,10.262085,26.4431,-27.011276,37.274147,0.0030315022,0.39213514,14.124621,19.123943,33.004547,734.84247,1051.7509,-23.472,1894.4435,546.62506,-36.15084,3044.6045,247.00859,-37.3526
0.5142613,-26.28671,29.28904,0.05336289,-0.04407565,0.11613747,35.8566,17.345121,27.40396,-26.47952,37.265907,0.002150003,0.3780085,14.226482,25.162962,35.31936,732.6851,1006.19727,-29.25447,1970.7975,528.3061,-41.325657,3063.3718,250.71593,-39.41087
0.483852,-28.13523,31.675879,0.07114806,-0.039908424,0.12210521,34.933727,20.572018,32.294422,-26.15213,37.249004,0.00216915,0.350726,14.191586,29.843597,38.616043,725.3426,952.4705,-33.547054,2011.424,469.38785,-39.063145,3076.3184,208.81685,-42.319492
0.47602534,-28.83085,33.27152,0.060417354,-0.03495431,0.09817215,32.871136,22.392054,33.990036,-21.123451,37.219772,0.0018882476,0.2021911,13.917169,30.920607,41.864635,715.65155,939.4881,-34.559658,2021.2137,426.18735,-41.10587,3082.8613,188.22227,-45.50369
0.4963827,-27.133291,30.59244,0.053661942,-0.030227827,0.10234242,30.983377,20.868124,37.33169,-17.858965,37.192966,0.00354035,0.24649556,13.504109,28.341232,43.953777,692.15594,963.7475,-32.971325,1954.6351,376.2875,-38.605877,3048.3762,151.48859,-48.583862
0.5259798,-26.45629,29.38466,0.04405722,-0.03520061,0.11181646,30.785769,20.082998,35.969166,-16.40235,37.1852,0.0049774144,0.3088371,13.153511,23.018692,43.727222,685.6685,980.9577,-30.133684,1937.8348,380.5026,-40.29202,3008.3987,198.68477,-50.842213
0.53202146,-26.182787,29.33352,0.046672735,-0.036640856,0.14940435,32.36145,17.312422,35.55826,-14.95942,37.128326,0.0048629143,0.38338122,12.998474,17.3832,38.96343,681.62915,1046.3914,-27.886513,1906.5049,454.3054,-40.16348,2941.329,366.2329,-49.466736
0.4894515,-26.974146,32.764904,0.03437063,-0.03464153,0.24464552,35.87407,13.351341,29.486671,-8.353576,37.003353,0.0035966572,0.54778165,12.738377,14.913917,36.166874,709.9077,1182.8405,-26.761848,1854.0312,623.0097,-39.68181,2885.1113,594.72,-48.014805
0.42406288,-28.10092,35.831295,0.019276664,-0.02828438,0.25858995,39.085865,12.053745,23.702578,-3.2998161,36.833508,0.0039090146,0.57712024,12.09671,14.465614,31.11142,718.7278,1416.8439,-25.54983,1832.124,981.8444,-40.39124,2792.0684,929.3716,-42.195637
0.364446,-28.831741,38.97004,0.0015077585,-0.022357143,0.24734505,41.878933,13.246369,16.858755,-0.17285909,36.70304,0.004649032,0.55706996,11.107803,13.231645,28.923624,627.5477,1609.9629,-19.41927,1669.0397,1373.6183,-33.861465,2688.3975,1344.6493,-37.91649
0.3270164,-27.834524,37.074574,0.00436685,-0.015612756,0.19211149,41.44228,14.778155,14.273636,0.0070792832,36.726,0.004433576,0.5475097,10.248318,8.761477,24.079409,494.49985,1569.6049,-15.795208,1489.0967,1433.3667,-26.761354,2477.3926,1261.6343,-32.087482
0.30045667,-24.210587,33.736477,0.0103511615,-0.010661207,0.20995092,38.867928,13.09262,9.76626,-0.48498955,36.8239,0.006207002,0.8412804,10.219562,3.469815,22.26236,373.8242,1477.2543,0.0,1276.6708,1319.5613,-18.948431,2323.5334,1120.7152,-30.240631
0.30059716,-19.919928,30.586905,0.0046182736,-0.009342226,0.19359641,37.89706,8.124455,6.1159263,-2.2506993,36.94481,0.009353694,1.4105717,10.7220335,-0.0026156108,19.760109,360.7521,1372.1323,0.0,1227.0831,1093.8741,-16.778662,2251.2766,830.2702,-28.468979
0.36203775,-15.835637,29.325506,0.004475809,-0.009463527,0.15815431,36.23802,2.1687102,1.8375506,-6.8941994,36.978363,0.012280728,1.5405585,11.451851,-1.8507037,16.182264,369.62552,1464.5875,0.0,1248.3767,1149.0049,-16.017439,2347.653,945.8589,-26.2758
0.45723093,-13.443794,28.727762,0.010036065,-0.010467197,0.1376089,37.53357,-5.625548,1.3023043,-10.406982,36.97159,0.009498867,1.3906893,12.119136,-2.8581264,12.055804,354.11682,1684.2633,0.0,1252.7484,1244.5927,-16.815039,2472.9424,1000.0048,-24.092585
0.5485949,-12.624015,25.880142,0.010175596,-0.008576642,0.16238812,37.27258,-9.43588,1.696692,-12.020896,36.963547,0.006597906,1.0866938,12.767234,-3.532718,8.500765,508.91122,1689.1127,0.0,1373.0365,1319.4576,-16.86329,2597.8845,878.5918,-22.669937
0.5879449,-13.013878,24.138474,0.0049265004,-0.00870208,0.15155965,38.521465,-11.381478,2.0716598,-11.45628,36.96555,0.0030851874,0.8393369,13.244792,-3.8686783,6.301802,654.7974,1603.695,-7.610138,1492.8734,1281.7367,-16.370134,2686.4333,750.77594,-22.269178
0.5948704,-13.859088,22.438707,-0.010703113,-0.0074264817,0.14545418,38.925076,-11.076888,3.3055413,-8.163491,36.981796,0.0024674637,0.64141786,13.262698,-3.7536852,6.0201344,826.959,1278.9818,-7.5413055,1628.3112,1092.3312,-15.448421,2730.0042,557.698,-22.743996
0.5925726,-13.896836,21.57492,0.0028005466,-0.009636712,0.111225605,37.96213,-13.058518,4.2240167,-7.2746124,37.00693,0.0015779227,0.3629768,13.008545,-3.484891,7.3940163,823.3477,1169.4946,-7.601349,1650.0553,943.2336,-15.659869,2731.4138,498.37183,-23.859732
0.5935312,-13.922139,21.693811,0.008820019,-0.008741528,0.11148822,37.853134,-14.274029,5.7410183,-6.3372045,37.0269,0.0015342721,0.33290398,12.6698885,-3.3301117,9.1254225,825.9382,1079.3444,-8.051041,1668.2262,855.9383,-16.884872,2737.6213,455.11,-24.94621
0.5855189,-13.547047,23.443369,0.006011696,-0.009973536,0.1065422,38.043427,-13.840133,4.3830724,-5.809116,37.037247,0.0017977407,0.39247635,12.581286,-3.392521,10.375989,827.31616,1062.4874,-9.002252,1675.641,831.66724,-19.176449,2771.1965,459.48328,-25.7671
0.5810105,-14.183269,24.854681,0.01199593,-0.010774535,0.11942413,39.072628,-11.311741,3.5171382,-3.8158772,37.044163,0.0034606226,0.49371067,12.628456,-3.6009626,11.149058,841.7466,1102.9053,-10.2409315,1699.6925,917.67725,-22.34098,2795.116,511.3146,-26.456106
0.5758127,-14.696467,25.649376,0.02384401,-0.010165109,0.11215825,40.067867,-10.843104,2.1143677,-5.3488526,37.06186,0.0076136105,0.5212459,12.838952,-4.3973446,11.646214,879.1335,1172.0408,-12.887913,1750.1439,1151.7526,-26.34694,2803.9553,613.8384,-27.411697
0.559758,-15.629113,25.48636,0.028498745,-0.011246607,0.11573384,40.240932,-8.419225,1.9542154,-6.2328715,37.087524,0.007103643,0.5053191,12.920735,-5.828486,11.940842,910.9688,1210.3832,-17.08818,1785.5514,1393.3351,-32.05949,2765.6377,652.72504,-28.56784
0.5241876,-16.479343,27.3042,0.008700909,-0.012862177,0.11102283,41.18913,-6.9961243,3.2397964,-8.611184,37.11366,0.006182857,0.42796126,12.901642,-6.7420464,12.645694,982.1844,1196.9767,-22.094637,1999.166,1296.1459,-33.656162,2907.3967,874.7503,-29.711077
0.48398426,-18.352701,28.221079,-0.0046681943,-0.019243231,0.12647091,41.50618,-1.1419894,3.9697368,-10.195906,37.12651,0.0027171068,0.45213735,13.011536,-5.43329,14.942647,1014.4495,1231.5822,-25.672073,1857.9092,1815.9828,-33.941013,2860.3503,790.29614,-30.987503
0.44814274,-21.650988,29.127275,-0.0022965365,-0.02450365,0.122733675,42.735443,3.8292053,5.873848,-12.6229315,37.127934,0.003562318,0.42748943,13.322848,-1.523893,19.054054,983.9052,1203.458,-23.177393,1853.7402,1747.604,-36.69658,2847.753,725.78937,-32.97981
0.41619658,-25.359102,29.812067,0.0145046385,-0.029460361,0.14735,43.08681,10.329129,5.045997,-15.879407,37.13287,0.0055477344,0.57759064,13.61713,3.8642194,23.502083,906.2041,1177.9281,-21.622492,1694.3063,2011.1449,-41.766987,2658.3884,464.19922,-35.96646
0.38338935,-28.54397,32.59344,0.026126906,-0.034109116,0.14153257,43.12589,13.246316,4.178281,-16.257675,37.13721,0.0071053025,0.5186387,13.607347,8.982352,26.759779,856.57477,1105.9624,-21.08783,1960.5919,1750.2914,-47.065704,2621.6143,547.8677,-39.60964
0.35808304,-30.687698,35.987667,0.019034319,-0.03313185,0.15729533,42.78538,16.242376,5.9009743,-13.933727,37.12239,0.0084623275,0.5162259,13.423509,12.01738,28.537275,884.9304,1162.4907,-25.092463,2166.305,1570.8881,-46.73271,2872.908,1824.1986,-43.221035
0.3491434,-32.861362,40.00709,0.011978473,-0.028778976,0.19009541,42.75999,18.75321,8.749763,-9.455001,37.06406,0.008544291,0.5633289,13.514264,12.718373,33.503067,931.7088,1199.8026,-27.618849,2371.7588,1238.2124,-47.92638,3378.1375,1850.2164,-50.19769
0.35802567,-34.128006,41.96799,0.0026280757,-0.02340121,0.20321035,43.26683,21.312292,12.034343,-6.262894,37.009636,0.009123743,0.80547696,13.465962,12.1784315,37.027554,988.26385,1201.5182,-29.90895,2478.2737,631.5132,-48.96553,3831.2207,2514.512,-55.264668
0.35746884,-34.760826,43.16511,0.014182951,-0.02161987,0.18983497,43.53128,21.757055,10.781174,-5.6205087,36.976,0.007654451,0.76133895,12.631274,12.252467,39.70602,992.8587,1175.971,-33.375977,2445.0583,634.31537,-51.506104,3929.866,1430.9912,-59.21401
0.34036723,-35.072933,44.616993,0.008082864,-0.02178038,0.124367006,43.053867,22.99177,12.044151,-4.269705,36.95138,0.005974513,0.57943875,11.113347,13.201866,36.775665,987.3804,1290.7811,-37.203323,2405.253,739.6206,-53.055706,3741.156,1790.8452,-57.474865
0.30173147,-35.55936,45.969135,0.0011549249,-0.020302057,0.13528608,42.328083,24.97011,15.428981,0.5578925,36.95006,0.004838284,0.4670247,9.884125,14.243299,32.975925,761.7027,1350.9491,-39.39128,1984.1567,968.5876,-50.606533,3271.0295,1082.0026,-54.89298
0.2599541,-35.072613,47.87021,-0.0020694288,-0.021657879,0.20408033,41.13879,27.21612,18.328331,4.0068183,37.02338,0.006231241,0.7023392,9.676971,14.717605,31.749481,789.3672,1477.3947,0.0,2018.2123,1091.0195,-49.891026,3268.3557,1179.2911,-55.11107
0.22209877,-34.648502,47.05916,-0.00072935567,-0.016909273,0.19607262,39.886295,27.86835,20.830317,9.887942,37.167847,0.037820794,1.2803172,10.074227,14.625867,30.252443,697.91986,1691.0571,-43.231617,1965.0127,1116.0693,-49.91119,3361.0403,840.3674,-55.65093
0.19196045,-34.75908,47.71995,-0.013543401,-0.018787595,0.16795693,38.853027,29.003374,20.60104,11.344348,37.29024,0.04215701,1.489616,10.313277,14.158923,28.886002,717.757,1796.2494,-38.797726,2002.8325,1514.5248,-52.101925,3271.7058,1148.8667,-56.57303
0.17693411,-36.501904,48.251328,-0.027360177,-0.015535288,0.07537967,37.22001,30.818604,23.44502,13.993073,37.3071,0.049646977,1.4357327,10.008931,14.172688,25.024353,511.0515,1697.6704,-33.744854,1670.8657,1531.3693,-48.60494,2892.9102,1001.75775,-54.01743
0.1589114,-36.035427,48.109222,-0.043597806,-0.016752133,0.11888591,35.46641,31.319971,24.733772,14.689664,37.26755,0.029364884,1.273544,8.711799,11.20945,19.744127,406.9232,1356.1377,-29.454662,1453.5289,1547.7637,-42.872066,2478.5544,1106.6542,-50.066223
0.1367316,-33.67207,46.42325,-0.02833751,-0.013810002,0.1433513,32.651783,29.757767,23.187912,15.420006,37.15642,0.03195805,1.4125992,6.8148346,8.005889,15.684451,369.35068,1243.6735,0.0,1434.9032,1074.6794,-38.650513,2546.153,880.5615,-46.296307
0.11418069,-29.885023,42.15566,-0.034997508,-0.011478171,0.15116663,29.823217,27.13443,20.785912,15.404006,28.9955,0.27610806,2.648937,3.110199,67.71882,16.920603,357.4164,1189.1322,0.0,1435.4655,921.1199,-35.57709,2546.2656,788.49615,-39.90903
0.09609405,-27.18012,38.7693,-0.03308485,-0.010362849,0.09801721,26.415499,26.36184,17.639097,12.557973,20.804607,0.39435688,3.6455853,-0.9952483,68.71653,22.051893,346.98288,1230.7509,-22.277678,1404.5135,930.2819,-34.681255,2525.8,813.7114,-37.003056
0.085226335,-25.50464,34.816242,-0.050432462,-0.009885772,0.057203714,23.964777,27.122942,19.174845,11.015466,12.6396675,0.0,3.3753011,-4.4791274,68.210045,25.38642,527.2552,1426.9004,-25.541162,1619.3712,933.0594,-34.3181,2879.1614,747.5246,-36.261147
0.07825592,-25.08348,33.97675,-0.05385418,-0.010919235,0.04309709,22.034159,27.31842,20.353506,12.467518,12.578029,0.008204939,2.7545989,-5.857724,5.3696136,25.030302,528.722,1420.1387,-86.228294,1670.5337,917.92645,-90.552086,2840.9192,871.833,-92.52523
0.07351298,-26.58741,35.27438,-0.06925922,-0.012333787,0.05057423,21.38325,26.191498,21.912241,15.114423,0.0,0.0,0.0,0.0,0.0,0.0,893.0534,1515.4624,-144.68938,1944.5693,1127.2621,-146.10773,3070.0457,835.3909,-147.37917
0.06969456,-24.025347,34.087364,-0.06258295,-0.006825768,0.06756549,20.209112,22.65377,18.279402,15.685498,0.0,0.0,0.0,0.0,0.0,0.0,985.0049,1245.3551,-201.0,1983.1669,1619.0502,-201.0,2852.9343,866.3942,-201.0
0.063589,-25.21537,36.422085,-0.0672642,-0.0052606203,0.07725092,19.065657,20.69927,15.202289,13.876221,0.0,0.0,0.0,0.0,0.0,0.0,1193.9125,1391.3129,-201.0,2095.6975,1788.1381,-201.0,3026.6738,836.4612,-201.0
0.05993293,-23.615301,35.485016,-0.05622999,-0.005807447,0.06708189,18.651892,19.118238,11.614273,10.038802,0.0,0.0,0.0,0.0,0.0,0.0,1031.447,1454.5333,-201.0,1957.4486,1636.0746,-201.0,3021.737,775.60815,-201.0
0.057141293,-28.04613,39.910862,-0.08666211,-0.009199685,0.05611357,19.190468,19.961767,15.591556,13.995679,0.0,0.0,0.0,0.0,0.0,0.0,1009.9974,1461.0072,-201.0,1969.958,1222.5387,-201.0,3062.2441,846.0078,-201.0
0.05608717,-24.875313,37.011765,-0.07034824,-0.010017405,0.060824577,19.882889,19.638031,16.343819,14.13547,0.0,0.0,0.0,0.0,0.0,0.0,789.76654,1408.3822,-201.0,1791.6019,1128.2382,-201.0,2853.7715,839.9033,-201.0
0.055513337,-23.649069,36.35082,-0.073807605,-0.004792973,0.053337518,19.964462,19.221159,17.199232,19.768051,0.0,0.0,0.0,0.0,0.0,0.0,559.22217,1311.1426,-201.0,1597.9872,1001.9834,-201.0,2580.5645,817.3056,-201.0
0.0519677,-23.742514,37.476135,-0.07046313,-0.0042244326,0.053589854,19.16514,19.177912,14.069324,18.17785,0.0,0.0,0.0,0.0,0.0,0.0,553.03845,1410.0819,-201.0,1592.7201,1029.1504,-201.0,2715.132,873.23175,-201.0
0.050038975,-25.576757,38.21204,-0.08060167,-0.004843185,0.040622,17.88054,19.567217,12.02724,18.157452,0.0,0.0,0.0,0.0,0.0,0.0,757.9963,1551.8203,-201.0,1783.7914,1224.0187,-201.0,2844.3699,999.4341,-201.0
0.049839225,-26.842035,38.239883,-0.074130364,-0.008574185,0.047898576,17.407373,17.86569,9.276372,14.176593,0.0,0.0,0.0,0.0,0.0,0.0,975.3243,1451.0331,-201.0,2012.8737,1191.3856,-201.0,3103.8738,1086.4553,-201.0
0.049463574,-26.10803,37.477676,-0.06498569,-0.011336166,0.032315027,17.278309,17.46323,7.9265366,14.356856,0.0,0.0,0.0,0.0,0.0,0.0,717.8313,1653.2579,-201.0,1834.7433,1156.3378,-201.0,2944.325,1125.3682,-201.0
0.050280195,-24.824396,34.697647,-0.062975064,-0.012451511,0.029621474,17.45259,18.923937,9.548511,12.149896,0.0,0.0,0.0,0.0,0.0,0.0,758.2746,1593.5488,-201.0,1930.7811,917.16846,-201.0,3145.3176,896.8829,-201.0
0.050588716,-26.095518,36.421482,-0.07689022,-0.013362641,0.03723708,18.224398,21.678915,15.678508,15.650708,0.0,0.0,0.0,0.0,0.0,0.0,902.7116,2099.3713,-201.0,1851.2662,1167.159,-201.0,3145.9688,905.2039,-201.0
0.05299632,-23.306952,32.162186,-0.048812523,-0.011514578,0.055198655,18.373306,22.687063,18.795717,13.596672,0.0,0.0,0.0,0.0,0.0,0.0,929.2813,1829.3319,-201.0,1816.1934,1083.0094,-201.0,2971.291,756.0861,-201.0
0.05491722,-21.525824,31.490189,-0.03037607,-0.0067438358,0.046487123,18.705765,20.992954,17.37111,15.928062,0.0,0.0,0.0,0.0,0.0,0.0,973.38525,1702.559,-201.0,1820.7607,1157.6283,-201.0,2948.2458,837.5552,-201.0
0.05420881,-20.349243,31.072798,-0.02472219,0.0009061564,0.042101275,18.29355,21.58606,15.741948,17.563986,0.0,0.0,0.0,0.0,0.0,0.0,936.48047,1360.0697,-201.0,1960.416,1254.4861,-201.0,2991.3818,825.6296,-201.0
0.052996784,-21.002045,32.336246,-0.048274666,0.0036329676,0.030284578,18.71608,20.504465,14.28757,20.5426,0.0,0.0,0.0,0.0,0.0,0.0,1174.3402,1321.1244,-201.0,2252.9465,1302.1078,-201.0,3398.7356,1314.268,-201.0
0.051111,-24.78064,37.267014,-0.06800074,-9.6490294e-05,0.038628228,19.493063,21.367905,15.813797,19.821196,0.0,0.0,0.0,0.0,0.0,0.0,887.43036,1405.2701,-201.0,1972.7474,1342.902,-201.0,3102.4866,1368.1678,-201.0
0.049894143,-24.03839,36.10948,-0.064866155,-0.009432352,0.034251466,19.721199,20.260233,13.121414,14.451252,0.0,0.0,0.0,0.0,0.0,0.0,860.5883,1445.7285,-201.0,1987.6849,1060.1351,-201.0,3136.0437,1327.9945,-201.0
0.049966812,-25.599607,36.93047,-0.06403938,-0.016709143,0.032500852,20.476278,21.945307,14.0050125,12.869858,0.0,0.0,0.0,0.0,0.0,0.0,612.9848,1592.4004,-201.0,1709.7448,1123.2172,-201.0,2719.8308,981.3286,-201.0
0.049186427,-23.10993,32.871426,-0.06804584,-0.017461343,0.030151932,20.24266,19.695198,12.851044,15.379012,0.0,0.0,0.0,0.0,0.0,0.0,819.00946,1427.8341,-201.0,1906.3234,998.91656,-201.0,3009.2664,892.5483,-201.0
0.048801925,-23.443268,32.765373,-0.0703973,-0.01198098,0.02611658,20.202452,19.928644,14.585717,17.578089,0.0,0.0,0.0,0.0,0.0,0.0,759.74316,1261.5708,-141.69823,1840.9873,958.1303,-144.49754,2924.4548,868.1074,-144.64743
